project,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,memory_usage,statement_coverage,branch_coverage,total_violations,violations,unique_violations,unique_violations_count,violations_by_location,total_monitors,monitors,total_events,events,end_to_end_start_time,end_to_end_end_time,time_instrumentation_start,time_instrumentation_end,time_create_monitor_end,time_post_run_start,time_post_run_end,pymop_ast_time,pymop_start_time
timeforplanb123-nornir_cli,D,1,0,0,0,0,0,0.08,pymop,5.491269746566773,1.0940899848937988,4.411261400436401,0.0,10.996621131896973,232308,x,x,0,,0,,,95,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=82,127,InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=1<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=1<>FileClosedAnalysis=open=42<>FileClosedAnalysis=close=41<>FileClosedAnalysis=end=40,1769404502.002158,1769404512.998779,x,1769404507.4599767,1769404508.5540667,x,x,0.033451,1769404504.2252936
timeforplanb123-nornir_cli,D,1,0,0,0,0,0,0.75,pymop_libs,19.13755571620178,0.7766354084014893,3.332922818496704,0.0,23.247113943099976,304420,x,x,2,WrongTypeAddedAnalysis=2,1,WrongTypeAddedAnalysis=1;,/nornir_cli/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,1599,UnsafeListIterator=1094<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=370<>ArgParse_Parent=1<>FileClosedAnalysis=82<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=16,250224,UnsafeListIterator=createList=2116<>UnsafeListIterator=updateList=730<>WrongTypeAddedAnalysis=check_append=39146<>WrongTypeAddedAnalysis=check_insert=39146<>WrongTypeAddedAnalysis=check_extend=39146<>WrongTypeAddedAnalysis=check_add=39146<>WrongTypeAddedAnalysis=check_add_assign=1600<>StringConcatAnalysis=add=1600<>BuiltinAllAnalysis=violation=38673<>InPlaceSortAnalysis=list_used=4479<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=1708<>NonFinitesAnalysis=non_finite_op=38499<>StringStripAnalysis=strip=5<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=403<>ComparisonBehaviorAnalysis=eq_end=1281<>UnsafeDictIterator=createDict=377<>UnsafeDictIterator=updateDict=1992<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=42<>FileClosedAnalysis=close=41<>FileClosedAnalysis=end=40<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=16<>PyDocs_MustSortBeforeGroupBy=modify=6,1769404547.6935952,1769404570.940709,x,1769404560.920879,1769404561.6975143,x,x,5.910272,1769404549.731717
timkpaine-tornado-proxy-handlers,original,1,0,0,0,0,0,0.1,original,0.0,0.0,0.4130089282989502,0.0,0.4130089282989502,39736,25.4,0.0,x,,x,x,,x,,x,,1769404467.3840246,1769404467.7970335,x,x,x,x,x,x,x
timkpaine-tornado-proxy-handlers,D,1,0,0,0,0,0,0.08,pymop,4.139598829116821,0.8311507701873779,0.8394742185211181,0.0,5.810223817825317,227820,x,x,0,,0,,,33,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=18<>UnsafeListIterator=1<>UnsafeDictIterator=1,51,WrongTypeAddedAnalysis=check_append=3<>WrongTypeAddedAnalysis=check_insert=3<>WrongTypeAddedAnalysis=check_extend=3<>WrongTypeAddedAnalysis=check_add=3<>BuiltinAllAnalysis=violation=3<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=1<>NonFinitesAnalysis=non_finite_op=3<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=1<>FileClosedAnalysis=open=10<>FileClosedAnalysis=close=9<>FileClosedAnalysis=end=8<>UnsafeListIterator=createList=1<>UnsafeDictIterator=createDict=1,1769404497.2206075,1769404503.0308313,x,1769404501.3126163,1769404502.143767,x,x,0.04759,1769404498.200656
timkpaine-tornado-proxy-handlers,D,1,0,0,0,0,0,0.82,pymop_libs,15.464192927032471,0.8723862171173096,4.064779460281372,0.0,20.401358604431152,308596,x,x,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1;,/tornado-proxy-handlers/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,1885,UnsafeListIterator=1461<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=32<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=352<>ArgParse_Parent=1<>FileClosedAnalysis=18<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=7,264591,UnsafeListIterator=createList=2427<>UnsafeListIterator=updateList=2273<>WrongTypeAddedAnalysis=check_append=41157<>WrongTypeAddedAnalysis=check_insert=41157<>WrongTypeAddedAnalysis=check_extend=41157<>WrongTypeAddedAnalysis=check_add=41157<>WrongTypeAddedAnalysis=check_add_assign=1679<>StringConcatAnalysis=add=1679<>BuiltinAllAnalysis=violation=40718<>InPlaceSortAnalysis=list_used=4467<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=32<>InvalidComparisonAnalysis=after_comparison=1892<>NonFinitesAnalysis=non_finite_op=40533<>StringStripAnalysis=strip=18<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=245<>ComparisonBehaviorAnalysis=eq_end=1623<>UnsafeDictIterator=createDict=363<>UnsafeDictIterator=updateDict=1968<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=10<>FileClosedAnalysis=close=9<>FileClosedAnalysis=end=8<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=7<>PyDocs_MustSortBeforeGroupBy=modify=2,1769404530.3389356,1769404550.7402942,x,1769404544.2906725,1769404545.1630588,x,x,1.512456,1769404532.42625
timsainb-noisereduce,original,6,0,0,0,0,0,5.01,original,0.0,0.0,6.1266188621521,0.0,6.1266188621521,1153228,80.5,54.5,x,,x,x,,x,,x,,1769405634.6969178,1769405640.8235366,x,x,x,x,x,x,x
timsainb-noisereduce,D,6,0,0,0,0,0,4.61,pymop,8.255489075271607,1.1178784370422363,4.3145418523864745,0.0,13.687909364700317,1346936,x,x,0,,0,,,75,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=38<>UnsafeListIterator=24,7315,WrongTypeAddedAnalysis=check_append=1084<>WrongTypeAddedAnalysis=check_insert=1084<>WrongTypeAddedAnalysis=check_extend=1084<>WrongTypeAddedAnalysis=check_add=1084<>WrongTypeAddedAnalysis=check_add_assign=248<>StringConcatAnalysis=add=248<>BuiltinAllAnalysis=violation=1084<>InPlaceSortAnalysis=list_used=6<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=80<>NonFinitesAnalysis=non_finite_op=1084<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=78<>ComparisonBehaviorAnalysis=ne_end=2<>FileClosedAnalysis=open=20<>FileClosedAnalysis=close=19<>FileClosedAnalysis=end=18<>UnsafeListIterator=createList=27<>UnsafeListIterator=updateList=63,1769405755.2839737,1769405768.971883,x,1769405761.5251458,1769405762.6430242,x,x,2.014317,1769405756.9831784
timsainb-noisereduce,D,6,0,0,0,0,0,146.13,pymop_libs,158.86880525666808,0.8584637641906738,26.563064727005013,0.0,186.29033374786377,1626264,x,x,163,WrongTypeAddedAnalysis=1;ItemInList=94;ComparisonBehaviorAnalysis=42;InvalidComparisonAnalysis=23;Pydocs_MustFlushMmap=3,8,WrongTypeAddedAnalysis=1;ItemInList=1;ComparisonBehaviorAnalysis=2;InvalidComparisonAnalysis=3;Pydocs_MustFlushMmap=1;,/noisereduce/venv/lib/python3.12/site-packages/_pytest/assertion/rewrite.py:759:WrongTypeAddedAnalysis=1;/noisereduce/venv/lib/python3.12/site-packages/torch/_refs/__init__.py:609:ItemInList=1;/noisereduce/venv/lib/python3.12/site-packages/scipy/fft/_pocketfft/helper.py:123:ComparisonBehaviorAnalysis=1;/noisereduce/venv/lib/python3.12/site-packages/scipy/signal/_spectral_py.py:1879:ComparisonBehaviorAnalysis=1;/noisereduce/venv/lib/python3.12/site-packages/numpy/_core/_dtype.py:327:InvalidComparisonAnalysis=1;/noisereduce/venv/lib/python3.12/site-packages/numpy/_core/_dtype.py:330:InvalidComparisonAnalysis=1;/noisereduce/venv/lib/python3.12/site-packages/tqdm/std.py:981:InvalidComparisonAnalysis=1;/mop-with-dynapt/pythonmop/pymop-startup-helper/sitecustomize.py:1901:Pydocs_MustFlushMmap=1,26779,UnsafeListIterator=13557<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=13115<>ArgParse_Parent=1<>FileClosedAnalysis=38<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=20<>Pydocs_MustReleaseLock=2<>ItemInList=1<>Pydocs_MustFlushMmap=6<>Pydocs_MustReleaseRLock=2<>Thread_StartOnce=1,3372067,UnsafeListIterator=createList=26236<>UnsafeListIterator=updateList=16118<>UnsafeListIterator=createIter=3<>WrongTypeAddedAnalysis=check_append=475135<>WrongTypeAddedAnalysis=check_insert=475135<>WrongTypeAddedAnalysis=check_extend=475135<>WrongTypeAddedAnalysis=check_add=475135<>WrongTypeAddedAnalysis=check_add_assign=108191<>StringConcatAnalysis=add=108191<>BuiltinAllAnalysis=violation=521797<>InPlaceSortAnalysis=list_used=25618<>InPlaceSortAnalysis=list_sorted=1856<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=36384<>NonFinitesAnalysis=non_finite_op=521612<>StringStripAnalysis=strip=41225<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=9621<>ComparisonBehaviorAnalysis=eq_end=26739<>UnsafeDictIterator=createDict=13475<>UnsafeDictIterator=updateDict=14212<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=20<>FileClosedAnalysis=close=19<>FileClosedAnalysis=end=18<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=27<>PyDocs_MustSortBeforeGroupBy=modify=12<>Pydocs_MustReleaseLock=acquire=3<>Pydocs_MustReleaseLock=release=3<>Pydocs_MustReleaseLock=end=1<>ItemInList=list_contains=94<>Pydocs_MustFlushMmap=init=3<>Pydocs_MustFlushMmap=end=3<>Pydocs_MustReleaseRLock=acquire=8<>Pydocs_MustReleaseRLock=release=8<>Pydocs_MustReleaseRLock=end=1<>Thread_StartOnce=start=1,1769405879.7698786,1769406066.0602124,x,1769405908.507568,1769405909.3660316,x,x,130.131116,1769405895.1447368
tintoy-seqlog,original,31,0,0,0,0,0,0.45,original,0.0,0.0,0.680424690246582,0.0,0.680424690246582,42284,69.5,42.3,x,,x,x,,x,,x,,1769405722.041724,1769405722.7221487,x,x,x,x,x,x,x
tintoy-seqlog,D,31,0,0,0,0,0,0.84,pymop,4.699308155685425,0.7823615074157715,1.0956935895385742,0.0,6.5773632526397705,228932,x,x,0,,0,,,187,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=32<>UnsafeDictIterator=66<>UnsafeListIterator=50<>Requests_MustCloseSession=6<>Thread_StartOnce=8<>Pydocs_MustReleaseRLock=12,7603,WrongTypeAddedAnalysis=check_append=1180<>WrongTypeAddedAnalysis=check_insert=1180<>WrongTypeAddedAnalysis=check_extend=1180<>WrongTypeAddedAnalysis=check_add=1180<>WrongTypeAddedAnalysis=check_add_assign=4<>StringConcatAnalysis=add=4<>BuiltinAllAnalysis=violation=1176<>InPlaceSortAnalysis=list_used=36<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=31<>NonFinitesAnalysis=non_finite_op=1176<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=31<>FileClosedAnalysis=open=17<>FileClosedAnalysis=close=16<>FileClosedAnalysis=end=15<>UnsafeDictIterator=createDict=78<>UnsafeDictIterator=updateDict=80<>UnsafeListIterator=createList=53<>UnsafeListIterator=updateList=112<>Requests_MustCloseSession=init=3<>Requests_MustCloseSession=close=3<>Requests_MustCloseSession=end=3<>Thread_StartOnce=start=8<>Pydocs_MustReleaseRLock=acquire=17<>Pydocs_MustReleaseRLock=release=12<>Pydocs_MustReleaseRLock=end=6,1769405758.221517,1769405764.7988803,x,1769405762.6411192,1769405763.4234807,x,x,0.279706,1769405759.244094
tintoy-seqlog,D,31,0,0,0,0,0,7.82,pymop_libs,16.22247314228821,0.8258194923400879,9.880581381179809,0.0,26.928874015808105,296920,x,x,2,InvalidComparisonAnalysis=2,1,InvalidComparisonAnalysis=1;,/seqlog/venv/lib/python3.12/site-packages/yaml/constructor.py:266:InvalidComparisonAnalysis=1,3876,UnsafeListIterator=2761<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=982<>ArgParse_Parent=1<>FileClosedAnalysis=32<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=37<>Requests_MustCloseSession=6<>Thread_StartOnce=8<>Pydocs_MustReleaseRLock=12<>Requests_PreparedRequestInit=1,602137,UnsafeListIterator=createList=8022<>UnsafeListIterator=updateList=3075<>WrongTypeAddedAnalysis=check_append=88275<>WrongTypeAddedAnalysis=check_insert=88275<>WrongTypeAddedAnalysis=check_extend=88275<>WrongTypeAddedAnalysis=check_add=88275<>WrongTypeAddedAnalysis=check_add_assign=11385<>StringConcatAnalysis=add=11385<>BuiltinAllAnalysis=violation=87023<>InPlaceSortAnalysis=list_used=16588<>InPlaceSortAnalysis=list_sorted=4<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=9904<>NonFinitesAnalysis=non_finite_op=86849<>StringStripAnalysis=strip=132<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=1758<>ComparisonBehaviorAnalysis=eq_end=8122<>UnsafeDictIterator=createDict=1116<>UnsafeDictIterator=updateDict=3495<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=17<>FileClosedAnalysis=close=16<>FileClosedAnalysis=end=15<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=38<>PyDocs_MustSortBeforeGroupBy=modify=9<>Requests_MustCloseSession=init=3<>Requests_MustCloseSession=close=3<>Requests_MustCloseSession=end=3<>Thread_StartOnce=start=8<>Pydocs_MustReleaseRLock=acquire=17<>Pydocs_MustReleaseRLock=release=12<>Pydocs_MustReleaseRLock=end=6<>Requests_PreparedRequestInit=initialization=1<>Requests_PreparedRequestInit=preparation=1<>Requests_PreparedRequestInit=manual_prepare=2,1769405793.6125603,1769405820.5414343,x,1769405807.8377354,1769405808.663555,x,x,1.997298,1769405795.6916962
tirthasheshpatel-cvma-python,original,16,0,0,0,0,0,0.13,original,0.0,0.0,0.40036845207214355,0.0,0.40036845207214355,44076,96.9,73.3,x,,x,x,,x,,x,,1769405617.5160089,1769405617.9163773,x,x,x,x,x,x,x
tirthasheshpatel-cvma-python,D,16,0,0,0,0,0,0.21,pymop,7.860821603057861,1.2613580226898193,0.8667095916290283,0.0,9.988889217376709,286500,x,x,4,ComparisonBehaviorAnalysis=4,1,ComparisonBehaviorAnalysis=1;,/cvma-python/tests/test_utils.py:25:ComparisonBehaviorAnalysis=1,102,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=18<>UnsafeListIterator=69<>UnsafeDictIterator=2,2301,WrongTypeAddedAnalysis=check_append=279<>WrongTypeAddedAnalysis=check_insert=279<>WrongTypeAddedAnalysis=check_extend=279<>WrongTypeAddedAnalysis=check_add=279<>WrongTypeAddedAnalysis=check_add_assign=46<>StringConcatAnalysis=add=46<>BuiltinAllAnalysis=violation=276<>InPlaceSortAnalysis=list_used=280<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=45<>NonFinitesAnalysis=non_finite_op=276<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=42<>ComparisonBehaviorAnalysis=ne_end=3<>FileClosedAnalysis=open=10<>FileClosedAnalysis=close=9<>FileClosedAnalysis=end=8<>UnsafeListIterator=createList=140<>UnsafeDictIterator=createDict=2,1769405649.4178214,1769405659.4067106,x,1769405657.16012,1769405658.421478,x,x,0.118523,1769405653.1085076
tirthasheshpatel-cvma-python,D,16,0,0,0,0,0,2.76,pymop_libs,26.988558164291383,0.753652811050415,6.481376537628174,0.0,34.22358751296997,377120,x,x,4,ComparisonBehaviorAnalysis=4,1,ComparisonBehaviorAnalysis=1;,/cvma-python/tests/test_utils.py:25:ComparisonBehaviorAnalysis=1,2887,UnsafeListIterator=2202<>WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>NLTK_NonterminalSymbolMutability=22<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>UnsafeDictIterator=613<>ArgParse_Parent=1<>FileClosedAnalysis=18<>faulthandler_disableBeforeClose=1<>PyDocs_MustSortBeforeGroupBy=17,416194,UnsafeListIterator=createList=5245<>UnsafeListIterator=updateList=3075<>WrongTypeAddedAnalysis=check_append=64108<>WrongTypeAddedAnalysis=check_insert=64108<>WrongTypeAddedAnalysis=check_extend=64108<>WrongTypeAddedAnalysis=check_add=64108<>WrongTypeAddedAnalysis=check_add_assign=2379<>StringConcatAnalysis=add=2379<>BuiltinAllAnalysis=violation=63274<>InPlaceSortAnalysis=list_used=9487<>InPlaceSortAnalysis=list_sorted=10<>InPlaceSortAnalysis=end_execution=1<>NLTK_NonterminalSymbolMutability=nonterminal_created=22<>InvalidComparisonAnalysis=after_comparison=3660<>NonFinitesAnalysis=non_finite_op=63111<>StringStripAnalysis=strip=119<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=ne_end=543<>ComparisonBehaviorAnalysis=eq_end=3093<>UnsafeDictIterator=createDict=660<>UnsafeDictIterator=updateDict=2633<>ArgParse_Parent=created=1<>ArgParse_Parent=argument_added=1<>FileClosedAnalysis=open=10<>FileClosedAnalysis=close=9<>FileClosedAnalysis=end=8<>faulthandler_disableBeforeClose=register=1<>faulthandler_disableBeforeClose=unregister=1<>PyDocs_MustSortBeforeGroupBy=sort=18<>PyDocs_MustSortBeforeGroupBy=modify=21,1769405688.9706678,1769405723.1942554,x,1769405714.455796,1769405715.2094488,x,x,1.50343,1769405702.8804595
tjcsl-cslbot,original,35,0,3,0,0,0,2.48,original,0.0,0.0,3.3855197429656982,0.0,3.3855197429656982,119692,39.8,14.7,x,,x,x,,x,,x,,1769404932.0986924,1769404935.4842122,x,x,x,x,x,x,x
tjcsl-cslbot,D,35,0,3,0,0,0,52.66,pymop,36.22986607133484,1.4615256786346436,25.338163809188842,0.0,63.029555559158325,858568,x,x,123,RandomMustUseSeed=18;Pydocs_MustShutdownBeforeCloseSocket=37;ComparisonBehaviorAnalysis=67;Pydocs_MustCloseSocket=1,9,RandomMustUseSeed=3;Pydocs_MustShutdownBeforeCloseSocket=2;ComparisonBehaviorAnalysis=3;Pydocs_MustCloseSocket=1;,/cslbot/test/bot_test.py:64:RandomMustUseSeed=1;/cslbot/cslbot/helpers/handler.py:546:RandomMustUseSeed=1;/cslbot/cslbot/commands/coin.py:39:RandomMustUseSeed=1;/cslbot/cslbot/helpers/core.py:144:Pydocs_MustShutdownBeforeCloseSocket=1;/cslbot/cslbot/helpers/server.py:87:Pydocs_MustShutdownBeforeCloseSocket=1;/cslbot/cslbot/helpers/handler.py:556:ComparisonBehaviorAnalysis=1;/cslbot/cslbot/helpers/handler.py:420:ComparisonBehaviorAnalysis=1;/cslbot/cslbot/hooks/note.py:24:ComparisonBehaviorAnalysis=1;/mop-with-dynapt/pythonmop/pymop-startup-helper/sitecustomize.py:1901:Pydocs_MustCloseSocket=1,12157,WrongTypeAddedAnalysis=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>BuiltinAllAnalysis=1<>TensorflowNonFinitesAnalysis=1<>InPlaceSortAnalysis=1<>PyDocs_MustLockOnce=1<>InvalidComparisonAnalysis=1<>NonFinitesAnalysis=1<>PriorityQueue_NonComparable=1<>StringStripAnalysis=1<>PyDocs_UselessIterTee=1<>ComparisonBehaviorAnalysis=1<>NLTK_regexp_span_tokenize=1<>FileClosedAnalysis=344<>UnsafeDictIterator=1133<>UnsafeListIterator=10115<>RandomMustUseSeed=2<>Pydocs_MustReleaseLock=140<>Pydocs_UselessThreadPoolExecutor=36<>Pydocs_MustShutdownThreadPoolExecutor=72<>Thread_StartOnce=179<>Logging_MustNotLogAfterShutdown=1<>Pydocs_MustCloseSocket=2<>Pydocs_MustShutdownBeforeCloseSocket=73<>ArgParse_Parent=46,937651,WrongTypeAddedAnalysis=check_append=122380<>WrongTypeAddedAnalysis=check_insert=122380<>WrongTypeAddedAnalysis=check_extend=122380<>WrongTypeAddedAnalysis=check_add=122380<>WrongTypeAddedAnalysis=check_add_assign=3053<>StringConcatAnalysis=add=3053<>BuiltinAllAnalysis=violation=122365<>TensorflowNonFinitesAnalysis=non_finite_op=122365<>TensorflowNonFinitesAnalysis=non_finite_op_by_arithmetic_operator=2610<>InPlaceSortAnalysis=list_used=14723<>InPlaceSortAnalysis=list_sorted=361<>InPlaceSortAnalysis=end_execution=1<>InvalidComparisonAnalysis=after_comparison=10378<>NonFinitesAnalysis=non_finite_op=122365<>StringStripAnalysis=strip=6229<>PyDocs_UselessIterTee=end=1<>ComparisonBehaviorAnalysis=eq_end=10028<>ComparisonBehaviorAnalysis=ne_end=350<>FileClosedAnalysis=open=173<>FileClosedAnalysis=close=172<>FileClosedAnalysis=end=171<>UnsafeDictIterator=createDict=1368<>UnsafeDictIterator=updateDict=7837<>UnsafeListIterator=createList=12134<>UnsafeListIterator=updateList=6387<>RandomMustUseSeed=all=18<>Pydocs_MustReleaseLock=acquire=391<>Pydocs_MustReleaseLock=release=391<>Pydocs_MustReleaseLock=end=70<>Pydocs_UselessThreadPoolExecutor=new_pool=36<>Pydocs_UselessThreadPoolExecutor=submit=36<>Pydocs_MustShutdownThreadPoolExecutor=new_pool=36<>Pydocs_MustShutdownThreadPoolExecutor=shutdown=36<>Pydocs_MustShutdownThreadPoolExecutor=end=36<>Thread_StartOnce=start=179<>Logging_MustNotLogAfterShutdown=log=603<>Pydocs_MustCloseSocket=init=1<>Pydocs_MustCloseSocket=end=1<>Pydocs_MustShutdownBeforeCloseSocket=shutdown=36<>Pydocs_MustShutdownBeforeCloseSocket=close=37<>ArgParse_Parent=created=46<>ArgParse_Parent=argument_added=54,1769405003.4247456,1769405066.454301,x,1769405007.4630706,1769405008.9245963,x,x,32.191541,1769405004.8544703
