project,algorithm,passed,failed,skipped,xfailed,xpassed,errors,time,type_project,time_instrumentation,time_create_monitor,test_duration,post_run_time,end_to_end_time,memory_usage,total_violations,violations,unique_violations,unique_violations_count,violations_by_location,total_monitors,monitors,total_events,events,end_to_end_start_time,end_to_end_end_time,time_instrumentation_start,time_instrumentation_end,time_create_monitor_end,time_post_run_start,time_post_run_end,pymop_ast_time,pymop_start_time
medialab-minet,dynapyt,62,0,0,0,0,0,3.50,dynapyt,41.3207311630249,0.0,4.005759954452515,0.0,45.32649111747742,89668,0,,0,,,x,,x,,1768882719.404088,1768882723.409848,1768882678.0599265,1768882719.3806577,x,x,x,x,x
medialab-minet,dylin,62,0,0,0,0,0,3.01,dylin,40.915356159210205,0.0,3.490396499633789,0.32005929946899414,44.405752658843994,88128,0,,0,,,x,,x,,1768882931.2051003,1768882934.6954968,1768882890.2665882,1768882931.1819444,x,1768882934.7201638,1768882935.0402231,x,x
medialab-minet,D,62,0,0,0,0,0,54.77,pymop_libs,53.487953790695194,0.007508277893066406,8.82241140934753,0.0,62.31787347793579,232884,12,WrongTypeAddedAnalysis=11;InPlaceSortAnalysis=1,6,WrongTypeAddedAnalysis=5;InPlaceSortAnalysis=1,/minet/venv/lib/python3.12/site-packages/_pytest/fixtures.py:1603:WrongTypeAddedAnalysis=1;/minet/venv/lib/python3.12/site-packages/pycparser/ply/lex.py:481:WrongTypeAddedAnalysis=1;/minet/venv/lib/python3.12/site-packages/pycparser/ply/lex.py:483:WrongTypeAddedAnalysis=1;/minet/venv/lib/python3.12/site-packages/regex/_regex_core.py:2246:WrongTypeAddedAnalysis=1;/minet/venv/lib/python3.12/site-packages/regex/_regex_core.py:2482:WrongTypeAddedAnalysis=1;/minet/venv/lib/python3.12/site-packages/bs4/dammit.py:94:InPlaceSortAnalysis=1,25,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,6392091,UnsafeListIterator=for_loop_start=82262<>UnsafeListIterator=end_loop_list_changed=82260<>WrongTypeAddedAnalysis=check_append=1175761<>WrongTypeAddedAnalysis=check_insert=1175761<>WrongTypeAddedAnalysis=check_extend=1175761<>WrongTypeAddedAnalysis=check_add=1175761<>WrongTypeAddedAnalysis=check_add_assign=72645<>Arrays_Comparable=invalid_sorted=107<>StringConcatAnalysis=add=72645<>BuiltinAllAnalysis=violation=1170030<>InPlaceSortAnalysis=list_used=202392<>InPlaceSortAnalysis=list_sorted=107<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=3019<>Sets_Comparable=invalid_sorted=107<>StringStripAnalysis=strip=3472,1768883322.4785948,1768883384.7964683,x,1768883326.8162916,1768883326.8237998,x,x,49.150257,1768883325.6147904
medialab-minet,dynapyt_libs,13,0,0,0,0,8,266.86,dynapyt_libs,2480.19828915596,0.0,271.77431893348694,0.0,2751.972608089447,154832,0,,0,,,x,,x,,1768885944.2712345,1768886216.0455534,1768883457.137635,1768885937.3359241,x,x,x,x,x
medialab-ural,original,96,0,0,0,0,0,0.51,original,0.0,0.0,0.8006298542022705,0.0,0.8006298542022705,44392,x,,x,x,,x,,x,,1769402098.496968,1769402099.297598,x,x,x,x,x,x,x
medialab-ural,D,96,0,0,0,0,0,323.13,pymop,324.70601764868167,0.007781505584716797,1.772868240371679,0.0,326.48666739463806,177584,0,,0,,,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,42507216,UnsafeListIterator=for_loop_start=913283<>UnsafeListIterator=end_loop_list_changed=913283<>WrongTypeAddedAnalysis=check_append=174473<>WrongTypeAddedAnalysis=check_insert=174473<>WrongTypeAddedAnalysis=check_extend=174473<>WrongTypeAddedAnalysis=check_add=174473<>WrongTypeAddedAnalysis=check_add_assign=4618942<>Arrays_Comparable=invalid_sorted=69<>StringConcatAnalysis=add=4618942<>BuiltinAllAnalysis=violation=26111220<>InPlaceSortAnalysis=list_used=4629064<>InPlaceSortAnalysis=list_sorted=69<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=81<>Sets_Comparable=invalid_sorted=69<>StringStripAnalysis=strip=4301,1769402218.559761,1769402545.0464284,x,1769402221.5447197,1769402221.5525012,x,x,321.721059,1769402221.3035984
medialab-ural,dynapyt,96,0,0,0,0,0,22.56,dynapyt,19.628402948379517,0.0,22.852562189102173,0.0,42.48096513748169,53768,0,,0,,,x,,x,,1769402170.938884,1769402193.7914462,1769402151.2876084,1769402170.9160113,x,x,x,x,x
medialab-ural,dylin,96,0,0,0,0,0,18.74,dylin,19.50959062576294,0.0,19.013836145401,0.33298301696777344,38.52342677116394,54844,0,,0,,,x,,x,,1769402641.606421,1769402660.6202571,1769402622.0740213,1769402641.583612,x,1769402660.644239,1769402660.977222,x,x
medialab-ural,D,96,0,0,0,0,0,336.02,pymop_libs,333.6071271461487,0.007664203643798828,10.543251081085202,0.0,344.1580424308777,205000,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1,/home/runner/.local/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,43465912,UnsafeListIterator=for_loop_start=938214<>UnsafeListIterator=end_loop_list_changed=938214<>WrongTypeAddedAnalysis=check_append=348010<>WrongTypeAddedAnalysis=check_insert=348010<>WrongTypeAddedAnalysis=check_extend=348010<>WrongTypeAddedAnalysis=check_add=348010<>WrongTypeAddedAnalysis=check_add_assign=4621650<>Arrays_Comparable=invalid_sorted=73<>StringConcatAnalysis=add=4621650<>BuiltinAllAnalysis=violation=26281570<>InPlaceSortAnalysis=list_used=4667109<>InPlaceSortAnalysis=list_sorted=73<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=643<>Sets_Comparable=invalid_sorted=73<>StringStripAnalysis=strip=4602,1769403379.5876365,1769403723.745679,x,1769403384.9703636,1769403384.9780278,x,x,328.2244,1769403382.440736
medialab-ural,dynapyt_libs,96,0,0,0,0,0,30.64,dynapyt_libs,1946.0312190055847,0.0,32.82271862030029,0.0,1978.853937625885,55804,0,,0,,,x,,x,,1769405720.4183314,1769405753.24105,1769403769.5278907,1769405715.5591097,x,x,x,x,x
memory-python-dpkg,original,32,0,0,0,0,0,0.10,original,0.0,0.0,0.39714598655700684,0.0,0.39714598655700684,47060,x,,x,x,,x,,x,,1769402851.772816,1769402852.169962,x,x,x,x,x,x,x
memory-python-dpkg,D,32,0,0,0,0,0,0.20,pymop,3.03997031489563,0.0070989131927490234,0.44728645046997073,0.0,3.4943556785583496,174420,0,,0,,,23,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,2140,WrongTypeAddedAnalysis=check_append=427<>WrongTypeAddedAnalysis=check_insert=427<>WrongTypeAddedAnalysis=check_extend=427<>WrongTypeAddedAnalysis=check_add=427<>Arrays_Comparable=invalid_sorted=1<>BuiltinAllAnalysis=violation=425<>InPlaceSortAnalysis=list_sorted=1<>InPlaceSortAnalysis=end_execution=1<>Sets_Comparable=invalid_sorted=1<>StringStripAnalysis=strip=3,1769402927.0102203,1769402930.504576,x,1769402929.9233036,1769402929.9304025,x,x,0.126887,1769402929.3814864
memory-python-dpkg,dynapyt,32,0,0,0,0,0,0.33,dynapyt,1.7157018184661865,0.0,0.6141808032989502,0.0,2.3298826217651367,57248,0,,0,,,x,,x,,1769402902.8899891,1769402903.50417,1769402901.1505783,1769402902.86628,x,x,x,x,x
memory-python-dpkg,dylin,32,0,0,0,0,0,0.34,dylin,1.7095160484313965,0.0,0.6147716045379639,0.330857515335083,2.3242876529693604,57808,0,,0,,,x,,x,,1769403007.9203935,1769403008.535165,1769403006.186959,1769403007.896475,x,1769403008.5600612,1769403008.8909187,x,x
memory-python-dpkg,D,32,0,0,0,0,0,4.44,pymop_libs,8.376432358505248,0.007242441177368164,3.9843352444152833,0.0,12.3680100440979,223812,1,WrongTypeAddedAnalysis=1,1,WrongTypeAddedAnalysis=1,/home/runner/.local/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,454536,UnsafeListIterator=for_loop_start=9200<>UnsafeListIterator=end_loop_list_changed=9200<>WrongTypeAddedAnalysis=check_append=83674<>WrongTypeAddedAnalysis=check_insert=83674<>WrongTypeAddedAnalysis=check_extend=83674<>WrongTypeAddedAnalysis=check_add=83674<>WrongTypeAddedAnalysis=check_add_assign=2506<>Arrays_Comparable=invalid_sorted=5<>StringConcatAnalysis=add=2506<>BuiltinAllAnalysis=violation=82418<>InPlaceSortAnalysis=list_used=13322<>InPlaceSortAnalysis=list_sorted=5<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=338<>Sets_Comparable=invalid_sorted=5<>StringStripAnalysis=strip=334,1769403192.8899643,1769403205.2579744,x,1769403198.1999197,1769403198.2071621,x,x,3.066477,1769403195.5712478
memory-python-dpkg,dynapyt_libs,32,0,0,0,0,0,4.50,dynapyt_libs,1647.1832990646362,0.0,6.55841588973999,0.0,1653.7417149543762,79964,0,,0,,,x,,x,,1769404902.185879,1769404908.744295,1769403250.4014852,1769404897.5847843,x,x,x,x,x
mercedes-benz-selfsupervised_flow,original,1,0,0,0,0,0,2.20,original,0.0,0.0,3.1251304149627686,0.0,3.1251304149627686,566056,x,,x,x,,x,,x,,1769401497.7049894,1769401500.8301198,x,x,x,x,x,x,x
mercedes-benz-selfsupervised_flow,D,1,0,0,0,0,0,2.81,pymop,5.021013574523925,0.007748126983642578,1.2232512665557862,0.0,6.2520129680633545,673692,0,,0,,,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,252,UnsafeListIterator=for_loop_start=2<>UnsafeListIterator=end_loop_list_changed=2<>WrongTypeAddedAnalysis=check_append=38<>WrongTypeAddedAnalysis=check_insert=38<>WrongTypeAddedAnalysis=check_extend=38<>WrongTypeAddedAnalysis=check_add=38<>WrongTypeAddedAnalysis=check_add_assign=2<>StringConcatAnalysis=add=2<>BuiltinAllAnalysis=violation=38<>InPlaceSortAnalysis=list_used=53<>InPlaceSortAnalysis=end_execution=1,1769401605.9598212,1769401612.2118342,x,1769401608.3555398,1769401608.363288,x,x,2.625295,1769401608.031286
mercedes-benz-selfsupervised_flow,dynapyt,1,0,0,0,0,0,2.48,dynapyt,14.935375452041626,0.0,3.4447948932647705,0.0,18.380170345306396,573676,0,,0,,,x,,x,,1769401559.262351,1769401562.707146,1769401544.30481,1769401559.2401855,x,x,x,x,x
mercedes-benz-selfsupervised_flow,dylin,1,0,0,0,0,0,3.13,dylin,14.847047805786133,0.0,6.395534515380859,0.32035207748413086,21.242582321166992,632372,0,,0,,,x,,x,,1769401700.1451705,1769401706.540705,1769401685.2756264,1769401700.1226742,x,1769401706.5638561,1769401706.8842082,x,x
mercedes-benz-selfsupervised_flow,D,1,0,0,0,0,0,130.66,pymop_libs,135.23980335688782,0.0076143741607666016,5.2648694088439925,0.0,140.51228713989258,861144,23,WrongTypeAddedAnalysis=1;ItemInList=22,2,WrongTypeAddedAnalysis=1;ItemInList=1,/home/runner/.local/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/home/runner/.local/lib/python3.12/site-packages/tensorflow/python/util/module_wrapper.py:250:ItemInList=1,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,4401046,UnsafeListIterator=for_loop_start=45884<>UnsafeListIterator=end_loop_list_changed=45884<>WrongTypeAddedAnalysis=check_append=553787<>WrongTypeAddedAnalysis=check_insert=553787<>WrongTypeAddedAnalysis=check_extend=553787<>WrongTypeAddedAnalysis=check_add=553787<>WrongTypeAddedAnalysis=check_add_assign=13545<>Arrays_Comparable=invalid_sorted=1151<>StringConcatAnalysis=add=13545<>BuiltinAllAnalysis=violation=2013733<>InPlaceSortAnalysis=list_used=47473<>InPlaceSortAnalysis=list_sorted=1151<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=1534<>Sets_Comparable=invalid_sorted=1151<>StringStripAnalysis=strip=846,1769401956.6478124,1769402097.1600995,x,1769401961.8443887,1769401961.852003,x,x,130.043227,1769401959.3793077
mercedes-benz-selfsupervised_flow,dynapyt_libs,x,x,x,x,x,x,x,dynapyt_libs,1778.7264161109924,0.0,x,0.0,x,365852,x,x,x,x,x,x,,x,,1769403925.3086865,1769403929.064542,1769402141.9499254,1769403920.6763415,x,x,x,x,x
methylgrammarlab-deconvolution_models,original,5,0,0,0,0,0,0.48,original,0.0,0.0,0.8444135189056396,0.0,0.8444135189056396,93792,x,,x,x,,x,,x,,1768874737.6802027,1768874738.5246162,x,x,x,x,x,x,x
methylgrammarlab-deconvolution_models,D,5,0,0,0,0,0,0.23,pymop,3.8936578948822023,0.007499217987060547,0.5454719345245361,0.0,4.446629047393799,247548,0,,0,,,22,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,121,WrongTypeAddedAnalysis=check_append=21<>WrongTypeAddedAnalysis=check_insert=21<>WrongTypeAddedAnalysis=check_extend=21<>WrongTypeAddedAnalysis=check_add=21<>BuiltinAllAnalysis=violation=21<>InPlaceSortAnalysis=list_used=15<>InPlaceSortAnalysis=end_execution=1,1768874868.4788463,1768874872.9254754,x,1768874872.1620202,1768874872.1695194,x,x,0.210484,1768874872.0882452
methylgrammarlab-deconvolution_models,dynapyt,5,0,0,0,0,0,0.61,dynapyt,3.406810760498047,0.0,1.0088465213775635,0.0,4.41565728187561,102344,0,,0,,,x,,x,,1768874818.7753665,1768874819.784213,1768874815.3453941,1768874818.752205,x,x,x,x,x
methylgrammarlab-deconvolution_models,dylin,5,0,0,0,0,0,0.63,dylin,3.423114776611328,0.0,1.0551390647888184,0.33135461807250977,4.4782538414001465,104172,0,,0,,,x,,x,,1768874984.4921446,1768874985.5472836,1768874981.043514,1768874984.4666288,x,1768874985.5712845,1768874985.9026392,x,x
methylgrammarlab-deconvolution_models,D,5,0,0,0,0,0,12.66,pymop_libs,27.94558426148987,0.007088184356689453,1.6771400331726074,0.0,29.629812479019165,363028,0,,0,,,22,UnsafeListIterator=1<>Console_CloseReader=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1,331335,UnsafeListIterator=for_loop_start=4364<>UnsafeListIterator=end_loop_list_changed=4364<>WrongTypeAddedAnalysis=check_append=61911<>WrongTypeAddedAnalysis=check_insert=61911<>WrongTypeAddedAnalysis=check_extend=61911<>WrongTypeAddedAnalysis=check_add=61911<>WrongTypeAddedAnalysis=check_add_assign=2879<>Arrays_Comparable=invalid_sorted=6<>StringConcatAnalysis=add=2879<>BuiltinAllAnalysis=violation=61313<>InPlaceSortAnalysis=list_used=7451<>InPlaceSortAnalysis=list_sorted=6<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=407<>Sets_Comparable=invalid_sorted=6<>StringStripAnalysis=strip=15,1768875277.5295687,1768875307.1593812,x,1768875292.079902,1768875292.08699,x,x,13.395251,1768875291.340142
methylgrammarlab-deconvolution_models,dynapyt_libs,x,x,x,x,x,x,x,dynapyt_libs,2205.993175268173,0.0,x,0.0,x,84660,x,x,x,x,x,x,,x,,1768877590.4920182,1768877596.1503956,1768875378.9940991,1768877584.9872744,x,x,x,x,x
metomi-rose,original,221,0,7,0,0,0,1.06,original,0.0,0.0,1.574981927871704,0.0,1.574981927871704,74184,x,,x,x,,x,,x,,1769406605.067653,1769406606.6426349,x,x,x,x,x,x,x
metomi-rose,D,221,0,7,0,0,0,2.14,pymop,4.166815577072144,0.007656574249267578,1.1353103537139893,0.0,5.3097825050354,201288,0,,0,,,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,10408,UnsafeListIterator=for_loop_start=139<>UnsafeListIterator=end_loop_list_changed=139<>WrongTypeAddedAnalysis=check_append=1942<>WrongTypeAddedAnalysis=check_insert=1942<>WrongTypeAddedAnalysis=check_extend=1942<>WrongTypeAddedAnalysis=check_add=1942<>WrongTypeAddedAnalysis=check_add_assign=157<>Arrays_Comparable=invalid_sorted=1<>StringConcatAnalysis=add=157<>BuiltinAllAnalysis=violation=1938<>InPlaceSortAnalysis=list_used=73<>InPlaceSortAnalysis=list_sorted=1<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=33<>Sets_Comparable=invalid_sorted=1,1769406753.5917132,1769406758.9014957,x,1769406756.2909098,1769406756.2985663,x,x,1.467619,1769406755.8815
metomi-rose,dynapyt,221,0,7,0,0,0,1.79,dynapyt,45.97242474555969,0.0,2.1835241317749023,0.0,48.155948877334595,96904,0,,0,,,x,,x,,1769406715.4403262,1769406717.6238503,1769406669.4355564,1769406715.4079812,x,x,x,x,x
metomi-rose,dylin,221,0,7,0,0,0,1.67,dylin,45.23024535179138,0.0,2.084163188934326,0.33184385299682617,47.31440854072571,95984,0,,0,,,x,,x,,1769406895.959893,1769406898.0440562,1769406850.6968446,1769406895.92709,x,1769406898.0785768,1769406898.4104207,x,x
metomi-rose,D,221,0,7,0,0,0,37.59,pymop_libs,22.527188383132934,0.0075533390045166016,22.800745882003785,0.0,45.335487604141235,261260,5,WrongTypeAddedAnalysis=5,3,WrongTypeAddedAnalysis=3,/home/runner/.local/lib/python3.12/site-packages/_pytest/fixtures.py:1851:WrongTypeAddedAnalysis=1;/home/runner/.local/lib/python3.12/site-packages/sqlalchemy/util/langhelpers.py:96:WrongTypeAddedAnalysis=1;/home/runner/.local/lib/python3.12/site-packages/metomi/isodatetime/parsers.py:363:WrongTypeAddedAnalysis=1,26,UnsafeListIterator=1<>Console_CloseReader=1<>CreateWidgetOnSameFrameCanvas=1<>WrongTypeAddedAnalysis=1<>Arrays_Comparable=1<>NLTK_RegexpTokenizerCapturingParentheses=1<>Session_DataMustOpenInBinary=1<>StringConcatAnalysis=1<>Console_CloseWriter=1<>BuiltinAllAnalysis=1<>InPlaceSortAnalysis=1<>Thread_OverrideRun=1<>socket_setdefaulttimeout=1<>ItemInList=1<>Console_CloseErrorWriter=1<>socket_create_connection=1<>HostnamesTerminatesWithSlash=1<>PyDocs_MustOnlyAddSynchronizableDataToSharedList=1<>Sets_Comparable=1<>PriorityQueue_NonComparable=1<>RandomRandrange_MustNotUseKwargs=1<>RandomParams_NoPositives=1<>StringStripAnalysis=1<>socket_socket_settimeout=1<>NLTK_regexp_span_tokenize=1<>Requests_DataMustOpenInBinary=1,2663050,UnsafeListIterator=for_loop_start=66589<>UnsafeListIterator=end_loop_list_changed=66589<>WrongTypeAddedAnalysis=check_append=479325<>WrongTypeAddedAnalysis=check_insert=479325<>WrongTypeAddedAnalysis=check_extend=479325<>WrongTypeAddedAnalysis=check_add=479325<>WrongTypeAddedAnalysis=check_add_assign=19741<>Arrays_Comparable=invalid_sorted=74<>StringConcatAnalysis=add=19741<>BuiltinAllAnalysis=violation=472972<>InPlaceSortAnalysis=list_used=93233<>InPlaceSortAnalysis=list_sorted=74<>InPlaceSortAnalysis=end_execution=1<>ItemInList=list_contains=2207<>Sets_Comparable=invalid_sorted=74<>StringStripAnalysis=strip=4455,1769407229.7913756,1769407275.1268632,x,1769407234.756932,1769407234.7644854,x,x,17.561632,1769407232.458323
metomi-rose,dynapyt_libs,221,0,7,0,0,3,33.83,dynapyt_libs,2130.7994389533997,0.0,36.20820760726929,0.0,2167.007646560669,176064,0,,0,,,x,,x,,1769409468.140904,1769409504.3491116,1769407331.6992407,1769409462.4986796,x,x,x,x,x
mhauru-ncon,original,8,0,0,0,0,0,0.12,original,0.0,0.0,0.4211387634277344,0.0,0.4211387634277344,50188,x,,x,x,,x,,x,,1769385426.6541939,1769385427.0753326,x,x,x,x,x,x,x
